Mã BĐS,Địa chỉ,Mã ĐVHC,Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Giá nhà
21859929," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,59.0,2,1,2,11/03/2023,1560000000
21996074," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",778,55.0,2,2,2,11/03/2023,1950000000
21859815," Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, TPHCM",785,70.0,2,2,2,11/03/2023,1650000000
21996095," Hậu Giang, Phường 11, Quận 6, TPHCM",775,82.0,2,2,2,11/03/2023,2110000000
21956950," Lê Đức Thọ, Phường 15, Quận Gò Vấp, TPHCM",764,69.0,2,2,4,11/03/2023,2800000000
21859841," Phổ Quang, Phường 9, Quận Phú Nhuận, TPHCM",768,99.0,3,2,2,11/03/2023,4800000000
21996008," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",765,86.0,2,2,2,11/03/2023,2765000000
21859870," Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",769,60.0,2,1,2,11/03/2023,1725000000
21993690," Võ Văn Kiệt, Phường 6, Quận 8, TPHCM",776,93.0,3,2,2,11/03/2023,1780000000
22051013," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",765,90.0,2,2,2,11/03/2023,4900000000
21860013," Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, TPHCM",777,75.0,3,2,2,11/03/2023,1855000000
21993670," Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, TPHCM",768,93.0,2,2,2,11/03/2023,2550000000
22051025," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,74.0,2,2,4,11/03/2023,3800000000
21860026," Cộng Hòa, Phường 12, Quận Tân Bình, TPHCM",766,75.0,2,2,2,11/03/2023,1795000000
21993656," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",768,100.0,3,2,2,11/03/2023,2370000000
22051030," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,76.0,2,2,4,11/03/2023,3800000000
21996030," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",769,69.0,2,2,2,11/03/2023,2539000000
21862191," Bến Vân Đồn, Phường 6, Quận 4, TPHCM",773,75.0,2,2,2,11/03/2023,2650000000
21993652," Phan Văn Đáng, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",769,83.0,3,3,2,11/03/2023,3860000000
21960191," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",767,92.0,3,2,4,11/03/2023,3660000000
21992989," Phan Chu Trinh, Phường 12, Quận Bình Thạnh, TPHCM",765,62.0,2,1,2,11/03/2023,1650000000
21861817," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",765,86.0,3,2,2,11/03/2023,2180000000
21571461," Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM",778,70.0,2,2,2,11/03/2023,2650000000
21992971," Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",767,75.0,2,2,2,11/03/2023,1860000000
21965800," Đường số 66, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",769,112.0,3,3,2,11/03/2023,2530000000
21700353," Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, TPHCM",778,54.0,1,1,2,11/03/2023,2040000000
21992950," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",765,89.0,2,2,2,11/03/2023,4215000000
21965919," Tô Hiến Thành, Phường 14, Quận 10, TPHCM",771,78.0,2,2,2,11/03/2023,2862000000
21992939," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",765,89.0,2,2,2,11/03/2023,2765000000
21965978," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",767,75.0,2,2,2,11/03/2023,1538000000
22052753," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",778,133.0,3,2,4,11/03/2023,8500000000
21825471," Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, TPHCM",778,55.0,1,1,2,11/03/2023,2000000000
21992925," Tạ Quang Bửu, Phường 5, Quận 8, TPHCM",776,115.0,2,2,2,11/03/2023,3065000000
21962590," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",773,85.0,2,2,2,11/03/2023,2560000000
21960241," Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TPHCM",761,70.0,3,2,4,11/03/2023,2150000000
21992920," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,78.0,2,2,2,11/03/2023,2150000000
21966087," Nguyễn Sơn, Phường Phú Thạnh, Quận Tân Phú, TPHCM",767,60.0,2,1,2,11/03/2023,1368000000
21992908," Lê Quang Kim, Phường 8, Quận 8, TPHCM",776,63.0,2,1,2,11/03/2023,1950000000
21966125," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",767,52.0,1,1,2,11/03/2023,1625000000
21862595," Trịnh Quang Nghị, Phường 7, Quận 8, TPHCM",776,80.0,3,2,2,11/03/2023,1760000000
21920302," Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TPHCM",778,55.0,1,1,4,11/03/2023,2020000000
21992904," Cao Lỗ, Phường 4, Quận 8, TPHCM",776,74.0,2,2,2,11/03/2023,1815000000
21966072," Trương Công Định, Phường 14, Quận Tân Bình, TPHCM",766,78.0,2,2,2,11/03/2023,2330000000
22053891," Phú Thuận, Phường Phú Thuận, Quận 7, TPHCM",778,85.0,2,2,2,11/03/2023,1995000000
21994131," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",773,100.0,3,2,2,11/03/2023,3150000000
21966135," Trương Đăng Quế, Phường 3, Quận Gò Vấp, TPHCM",764,95.0,3,2,2,11/03/2023,2397000000
22042031," Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, TPHCM",777,56.0,2,1,0,11/03/2023,1305000000
21993991," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",776,70.0,2,2,2,11/03/2023,1920000000
21966184," Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, TPHCM",778,68.0,2,2,2,11/03/2023,2133000000
21861526," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",767,72.0,2,2,2,11/03/2023,2750000000
22042012," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,70.0,2,2,2,11/03/2023,1730000000
21994063," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",771,108.0,3,2,2,11/03/2023,4320000000
21966370," Trương Vĩnh Ký, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",767,55.0,2,1,2,11/03/2023,1390000000
21861523," Lê Đức Thọ, Phường 13, Quận Gò Vấp, TPHCM",764,65.0,2,2,2,11/03/2023,1674000000
21859883," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",765,84.0,2,2,2,11/03/2023,4710000000
22042008," Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, TPHCM",777,71.0,2,2,2,11/03/2023,1280000000
21994056," Mai Chí Thọ, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",769,48.7,1,1,2,11/03/2023,1430000000
21961951," Võ Văn Kiệt, Phường 16, Quận 8, TPHCM",776,86.0,2,2,2,11/03/2023,1473000000
21859781," Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",765,96.0,3,3,2,11/03/2023,3270000000
22042038," Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, TPHCM",768,93.0,2,2,0,11/03/2023,1958000000
21463058," Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, TPHCM",778,67.0,2,2,2,11/03/2023,2500000000
21994118," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,135.0,3,2,2,11/03/2023,4210000000
21961946," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",778,112.0,3,2,2,11/03/2023,2798000000
22042036," Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, TPHCM",765,69.0,2,1,0,11/03/2023,1820000000
21463386," Đường số 9A, Xã Bình Hưng, Huyện Bình Chánh, TPHCM",785,77.0,3,2,4,11/03/2023,3600000000
21993694," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",786,119.0,3,2,2,11/03/2023,1945000000
21961968," Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TPHCM",761,64.0,2,2,2,11/03/2023,1518000000
21859989," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,56.0,1,1,2,11/03/2023,1765000000
22042041," Tôn Đản, Phường 13, Quận 4, TPHCM",773,90.0,2,2,0,11/03/2023,1690000000
21992816," Song Hành, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",769,85.0,3,2,0,11/03/2023,3290000000
21961982," Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",767,63.0,2,2,2,11/03/2023,1875000000
22042044," Hậu Giang, Phường 11, Quận 6, TPHCM",775,86.0,2,2,0,11/03/2023,2030000000
21912524," Tô Hiến Thành, Phường 14, Quận 10, TPHCM",771,73.0,2,2,4,11/03/2023,4800000000
21993591," Bát Nàn, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",769,102.0,3,2,2,11/03/2023,3760000000
21961971," Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, TPHCM",765,85.0,2,2,2,11/03/2023,2368000000
21862563," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",778,75.0,2,2,2,11/03/2023,2635000000
22042045," Đường số 20, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",769,71.0,2,2,0,11/03/2023,1645000000
21489528," Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, TPHCM",778,55.0,1,1,2,11/03/2023,2000000000
21993594," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",773,76.0,2,2,2,11/03/2023,1875000000
21961989," Phạm Văn Đồng, Phường Linh Tây, Quận Thủ Đức (TP. Thủ Đức), TPHCM",769,80.0,3,2,2,11/03/2023,1927000000
21862606," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",778,56.0,2,2,2,11/03/2023,1220000000
22042049," Đường số 35, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",769,65.0,2,2,0,11/03/2023,1628000000
21581341," Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM",778,73.0,2,2,2,11/03/2023,2600000000
21993603," Hùng Vương, Phường 12, Quận 5, TPHCM",774,132.0,3,3,2,11/03/2023,2150000000
21962058," Tô Hiến Thành, Phường 14, Quận 10, TPHCM",771,78.0,2,2,2,11/03/2023,3115000000
21861843," Quốc Lộ 13, Phường 26, Quận Bình Thạnh, TPHCM",765,90.0,2,2,2,11/03/2023,2078000000
22042051," Võ Văn Kiệt, Phường 16, Quận 8, TPHCM",776,72.0,2,2,0,11/03/2023,1455000000
21995433," Tạ Quang Bửu, Phường 5, Quận 8, TPHCM",776,115.0,2,2,2,11/03/2023,2765000000
21962044," Cao Đạt, Phường 1, Quận 5, TPHCM",774,70.0,2,2,2,11/03/2023,1750000000
21861857," Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",765,65.0,2,2,2,11/03/2023,1755000000
22042058," Quang Trung, Phường 14, Quận Gò Vấp, TPHCM",764,72.0,2,2,0,11/03/2023,1475000000
21996060," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",778,86.0,2,2,2,11/03/2023,2750000000
21962077," Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, TPHCM",777,90.0,3,3,2,11/03/2023,1850000000
21861867," Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, TPHCM",765,85.0,2,2,2,11/03/2023,1840000000
22042067," Bạch Đằng, Phường 2, Quận Tân Bình, TPHCM",766,96.0,2,2,0,11/03/2023,2330000000
21996081," Đường số 7, Phường An Lạc, Quận Bình Tân, TPHCM",777,68.0,2,2,2,11/03/2023,1910000000
21962092," Phạm Phú Thứ, Phường 11, Quận Tân Bình, TPHCM",766,100.0,3,2,2,11/03/2023,1819000000
21862089," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",765,90.0,2,2,2,11/03/2023,3260000000
22042064," Lý Thánh Tông, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",767,95.0,3,2,0,11/03/2023,1770000000
21996084," Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",760,79.0,2,2,2,11/03/2023,6350000000
21962430," Võ Văn Kiệt, Phường 6, Quận 8, TPHCM",776,73.0,2,2,2,11/03/2023,1743000000
21861951," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",773,68.0,2,1,2,11/03/2023,3150000000
22042062," Bình Long, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM",777,82.0,2,2,0,11/03/2023,1450000000
21996085," An Dương Vương, Phường 16, Quận 8, TPHCM",776,69.0,2,2,2,11/03/2023,1510000000
21965083," Khuông Việt, Phường Phú Trung, Quận Tân Phú, TPHCM",767,74.0,2,2,2,11/03/2023,1730000000
21862033," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,74.0,2,2,2,11/03/2023,2170000000
22042082," Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, TPHCM",778,66.0,2,2,0,11/03/2023,1790000000
22027372," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",765,86.0,2,2,2,11/03/2023,3650000000
21996089," Võ Văn Kiệt, Phường 3, Quận 6, TPHCM",775,100.0,3,2,2,11/03/2023,3020000000
21965235," Bùi Hữu Nghĩa, Phường 2, Quận Bình Thạnh, TPHCM",765,81.0,2,2,2,11/03/2023,1934000000
21862140," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",773,65.0,2,1,2,11/03/2023,2855000000
22042077," Quốc Hương, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",769,70.0,2,2,0,11/03/2023,1815000000
22027460," Lê Đức Thọ, Phường 15, Quận Gò Vấp, TPHCM",764,75.0,2,2,2,11/03/2023,1460000000
21997357," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",769,93.0,3,2,4,11/03/2023,7000000000
21992802," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",773,57.0,1,1,2,11/03/2023,1770000000
21962050," Nguyễn Thị Thập, Phường Tân Phú, Quận 7, TPHCM",778,106.0,3,2,2,11/03/2023,2478000000
21862209," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",773,65.0,2,1,2,11/03/2023,2480000000
22042070," Tân Hóa, Phường 14, Quận 6, TPHCM",775,72.0,2,2,0,11/03/2023,1615000000
22027388," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",764,75.0,2,2,2,11/03/2023,2350000000
21992806," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",765,67.0,2,2,0,11/03/2023,1820000000
21962098," Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",767,75.0,2,2,2,11/03/2023,1830000000
22042092," Đường số 44, Phường 16, Quận 8, TPHCM",776,70.0,2,2,0,11/03/2023,1280000000
22041294," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",764,75.0,2,2,2,11/03/2023,1865000000
21992799," Đường số 11, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",769,135.0,3,3,0,11/03/2023,7360000000
21861516," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",767,82.0,3,2,2,11/03/2023,2560000000
22042089," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",776,81.0,2,2,0,11/03/2023,1440000000
22027419," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,75.0,2,2,2,11/03/2023,1750000000
21995398," Lê Quang Kim, Phường 8, Quận 8, TPHCM",776,63.0,2,1,2,11/03/2023,1950000000
21861500," Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TPHCM",770,58.0,2,1,2,11/03/2023,3210000000
22051626," Đường số 20, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",769,72.0,2,2,2,11/03/2023,1680000000
22042095," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",768,75.0,2,2,0,11/03/2023,2940000000
22027424," Cộng Hòa, Phường 4, Quận Tân Bình, TPHCM",766,51.0,1,1,2,11/03/2023,1680000000
21996035," Xa Lộ Hà Nội, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",769,101.0,2,2,2,11/03/2023,2420000000
21862018," Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, TPHCM",778,80.0,3,2,2,11/03/2023,2545000000
22051620," Gò Dưa, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), TPHCM",769,54.0,1,1,2,11/03/2023,1250000000
22027400," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",765,71.0,2,2,2,11/03/2023,2150000000
21992894," Trịnh Quang Nghị, Xã Phong Phú, Huyện Bình Chánh, TPHCM",785,84.0,3,2,2,11/03/2023,1425000000
21862124," Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",760,144.0,4,4,2,11/03/2023,7265000000
22051657," Mai Văn Ngọc, Phường 10, Quận Phú Nhuận, TPHCM",768,47.0,2,2,2,11/03/2023,1150000000
22027404," Hồng Lạc, Phường 10, Quận Tân Bình, TPHCM",766,70.0,2,2,2,11/03/2023,1420000000
21993679," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",778,111.8,3,2,2,11/03/2023,3380000000
21862172," Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",760,65.0,2,1,2,11/03/2023,4235000000
22051644," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",767,68.0,2,2,2,11/03/2023,1725000000
21859634," Trần Quang Khải, Phường Tân Định, Quận 1, TPHCM",760,68.0,2,2,2,11/03/2023,2800000000
22027377," Đường số 20, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",769,71.0,2,2,2,11/03/2023,1770000000
21996019," Cao Lỗ, Phường 4, Quận 8, TPHCM",776,95.0,2,2,2,11/03/2023,1985000000
22051638," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",765,71.0,2,2,2,11/03/2023,1765000000
21859612," Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TPHCM",770,58.0,2,1,2,11/03/2023,3460000000
22029248," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",765,60.0,2,2,2,11/03/2023,1650000000
21996011," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",765,89.0,2,2,2,11/03/2023,4270000000
21861480," Võ Văn Kiệt, Phường Cầu Ông Lãnh, Quận 1, TPHCM",760,80.0,2,2,2,11/03/2023,4850000000
22051661," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",767,71.0,2,2,2,11/03/2023,1750000000
21859136," Võ Văn Kiệt, Phường 16, Quận 8, TPHCM",776,72.0,2,2,2,11/03/2023,2030000000
21995426," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,78.0,2,2,2,11/03/2023,2270000000
21861435," Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",767,72.0,2,2,2,11/03/2023,1775000000
22051677," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,65.0,1,1,2,11/03/2023,1460000000
21859383," Tản Đà, Phường 11, Quận 5, TPHCM",774,84.0,3,2,2,11/03/2023,2760000000
22021640," Võ Văn Kiệt, Phường 16, Quận 8, TPHCM",776,74.0,2,2,2,11/03/2023,1750000000
21995404," Võ Văn Kiệt, Phường 16, Quận 8, TPHCM",776,72.0,2,2,2,11/03/2023,1870000000
21861312," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",773,57.0,1,1,2,11/03/2023,1760000000
22021657," Hậu Giang, Phường 11, Quận 6, TPHCM",775,102.0,2,2,2,11/03/2023,2165000000
21995213," Gò Cát, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",769,53.0,1,1,2,11/03/2023,1366000000
22051693," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",769,70.5,2,2,2,11/03/2023,3115000000
21859090," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",778,65.0,2,2,2,11/03/2023,1670000000
22027323," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",778,79.0,2,2,2,11/03/2023,1870000000
21995228," Phạm văn hai, Phường 3, Quận Tân Bình, TPHCM",766,83.0,3,2,2,11/03/2023,2800000000
21861306," Đào Trinh Nhất, Phường Linh Tây, Quận Thủ Đức (TP. Thủ Đức), TPHCM",769,63.0,2,2,2,11/03/2023,1545000000
22051688," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",769,68.5,2,2,2,11/03/2023,2230000000
21859489," Phú Thuận, Phường Tân Phú, Quận 7, TPHCM",778,70.0,2,2,2,11/03/2023,2290000000
22027339," Lê Văn Khương, Phường Thới An, Quận 12, TPHCM",761,90.0,3,2,2,11/03/2023,1320000000
21992057," Mai Chí Thọ, Phường Bình Khánh, Quận 2 (TP. Thủ Đức), TPHCM",769,86.0,3,2,4,11/03/2023,5900000000
21995222," Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM",777,66.0,2,2,2,11/03/2023,1980000000
21861272," Đường số 17, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",769,76.0,2,2,2,11/03/2023,1690000000
22051708," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",767,68.0,2,2,2,11/03/2023,1760000000
21859653," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",769,75.0,2,2,2,11/03/2023,3400000000
22027330," Quang Trung, Phường 14, Quận Gò Vấp, TPHCM",764,75.5,2,2,2,11/03/2023,1020000000
21994900," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",767,70.0,2,2,2,11/03/2023,1630000000
21861299," Đường số 20, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",769,86.0,3,2,2,11/03/2023,3170000000
22051714," Bến Vân Đồn, Phường 6, Quận 4, TPHCM",773,75.0,2,2,2,11/03/2023,2650000000
22027352," Cao Lỗ, Phường 4, Quận 8, TPHCM",776,70.0,2,2,2,11/03/2023,1525000000
21996031," Ngô Tất Tố, Phường 21, Quận Bình Thạnh, TPHCM",765,136.0,3,2,2,11/03/2023,6150000000
21861290," Liên Phường, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",769,70.0,3,2,2,11/03/2023,1736000000
22027363," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",767,71.0,2,2,2,11/03/2023,1910000000
21992884," Gò Cát, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",769,53.0,1,1,2,11/03/2023,1360000000
21861282," Linh Đông, Phường Linh Trung, Quận Thủ Đức (TP. Thủ Đức), TPHCM",769,78.0,2,2,2,11/03/2023,1860000000
22028243," Đường DC13, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",767,56.0,2,1,2,11/03/2023,1250000000
21992876," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",765,90.0,2,2,2,11/03/2023,3180000000
22005199," Đường số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",769,87.0,3,2,3,11/03/2023,1950000000
21861192," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",767,68.0,2,2,2,11/03/2023,1625000000
22028189," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",767,67.0,2,2,2,11/03/2023,1580000000
21992854," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",773,68.0,2,1,2,11/03/2023,2130000000
22006022," Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TPHCM",778,103.0,3,2,3,11/03/2023,2520000000
21860964," Hậu Giang, Phường 11, Quận 6, TPHCM",775,83.0,2,2,2,11/03/2023,2865000000
