,Mã BĐS,Địa chỉ,Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Giá nhà
232,21994174," Bà Hom, Phường 13, Quận 6, TPHCM",51.2,2,2,2,20/03/2023,1295000000
233,22013892," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",105.0,3,2,1,20/03/2023,3500000000
234,20458356," Thoại Ngọc Hầu, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",59.0,2,2,4,20/03/2023,1650000000
235,22017727,"92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",122.0,3,2,1,20/03/2023,7000000000
236,22068775," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",97.0,3,2,2,20/03/2023,6500000000
237,22011073," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",105.0,3,2,2,20/03/2023,4000000000
238,21994292," Ba Tơ, Phường 7, Quận 8, TPHCM",83.0,2,2,2,20/03/2023,1255000000
239,22008292," Bạch Đằng, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",105.0,2,2,1,20/03/2023,7000000000
240,20422513," Âu Cơ, Phường Tân Thành, Quận Tân Phú, TPHCM",68.0,2,2,2,20/03/2023,2500000000
241,21566841," Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TPHCM",69.0,2,2,2,20/03/2023,3100000000
242,22006933," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",62.0,1,1,1,20/03/2023,3000000000
243,21907380," Bình Quới, Phường 27, Quận Bình Thạnh, TPHCM",30.0,1,1,2,20/03/2023,1000000000
244,22034982," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",42.0,1,1,2,20/03/2023,1400000000
245,22031533,"92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",90.0,2,1,1,20/03/2023,4800000000
246,21994436," Phú Thuận, Phường Tân Phú, Quận 7, TPHCM",70.0,2,2,2,20/03/2023,1840000000
247,22003356," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",105.0,3,2,1,20/03/2023,4499000000
248,22034981," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",53.0,2,2,2,20/03/2023,1750000000
249,21566859," Trương Đăng Quế, Phường 3, Quận Gò Vấp, TPHCM",80.0,2,2,4,20/03/2023,3400000000
250,21994443," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",89.0,2,2,2,20/03/2023,3430000000
251,22037958," Đường số 7, Phường An Lạc, Quận Bình Tân, TPHCM",62.0,2,2,2,20/03/2023,3000000000
252,22034900," Thống Nhất, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",43.0,2,2,2,20/03/2023,1400000000
253,21994453," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",55.0,1,1,2,20/03/2023,1420000000
254,21968971," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",83.0,2,2,2,20/03/2023,3500000000
255,22053751,"92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",130.0,3,2,1,20/03/2023,8000000000
256,21966347," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",82.0,2,2,2,20/03/2023,3500000000
257,22053754," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",140.0,3,2,1,20/03/2023,8800000000
258,21921657," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",69.0,2,2,2,20/03/2023,4500000000
259,21994462," Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TPHCM",64.0,2,2,2,20/03/2023,1780000000
260,21946541," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",82.0,2,2,1,20/03/2023,3449000000
261,21961085," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",157.0,2,2,0,20/03/2023,9500000000
262,21920210," Gò Cát, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",115.0,3,3,2,20/03/2023,3950000000
263,21994467," Bình Long, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM",83.0,3,2,2,20/03/2023,1955000000
264,21961036," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",100.0,3,2,2,20/03/2023,4000000000
265,22017147," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",51.0,2,2,2,20/03/2023,1650000000
266,21994475," Trường Chinh, Phường Tân Thới Nhất, Quận 12, TPHCM",65.0,2,2,2,20/03/2023,1460000000
267,22022747," Võ Nguyên Giáp, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",80.0,2,2,2,20/03/2023,4999000000
268,22015613," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",75.0,2,2,2,20/03/2023,1850000000
269,21994808," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",74.0,2,2,2,20/03/2023,2250000000
270,22049363," Đường số 7, Phường An Lạc, Quận Bình Tân, TPHCM",64.0,2,1,2,20/03/2023,2750000000
271,22022697," Bạch Đằng, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",70.0,2,2,2,20/03/2023,6500000000
272,21893347," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",52.0,1,1,4,20/03/2023,1600000000
273,21994812," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",77.0,2,2,2,20/03/2023,1265000000
274,22041327," Đường số 7, Phường An Lạc, Quận Bình Tân, TPHCM",70.0,2,2,4,20/03/2023,6200000000
275,21969076," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",82.0,2,2,2,20/03/2023,3500000000
277,21877582," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",74.0,2,2,4,20/03/2023,2200000000
278,21994819," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",70.0,2,2,2,20/03/2023,2550000000
279,21946585," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",82.0,2,2,1,20/03/2023,3499000000
280,22010320," Thống Nhất, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",51.0,2,2,4,20/03/2023,1600000000
281,21994877," Thoại Ngọc Hầu, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",75.0,2,2,2,20/03/2023,1850000000
282,21814353," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",89.0,3,2,2,20/03/2023,3400000000
283,21975854," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",105.0,3,2,2,20/03/2023,3500000000
284,21994116," Phạm Hữu Lầu, Phường Dĩ An, Thành Phố Dĩ An, Bình Dương",52.0,2,2,4,20/03/2023,1800000000
285,21872916," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",52.0,1,1,0,20/03/2023,1650000000
286,21566880," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",75.0,2,2,2,20/03/2023,3700000000
287,21994864," Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",66.0,2,1,2,20/03/2023,1650000000
288,22003333," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",83.0,2,2,1,20/03/2023,3699000000
289,21981217," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",51.0,2,2,2,20/03/2023,1700000000
290,21870042," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",106.0,3,2,4,20/03/2023,2600000000
292,21994844," Phổ Quang, Phường 9, Quận Phú Nhuận, TPHCM",75.0,2,2,2,20/03/2023,2115000000
293,22008323," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",105.0,3,2,1,20/03/2023,4499000000
294,22052333," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",99.0,2,2,2,20/03/2023,4500000000
295,21967366," Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, TPHCM",80.0,2,2,2,20/03/2023,1960000000
296,21994427," Ngô Tất Tố, Phường 19, Quận Bình Thạnh, TPHCM",60.0,1,1,2,20/03/2023,1535000000
297,22057725," Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM",60.0,2,1,4,20/03/2023,3000000000
298,21450609," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",74.0,3,2,2,20/03/2023,3100000000
299,22019126," Trường Sa, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",107.0,2,2,1,20/03/2023,3500000000
300,22052329," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",135.0,3,2,2,20/03/2023,6900000000
301,21869425," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",51.0,2,2,2,20/03/2023,1700000000
302,21870008," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",62.0,2,1,4,20/03/2023,1820000000
303,21967376," Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, TPHCM",107.0,3,2,1,20/03/2023,2350000000
304,21994417," Lộ Tẻ, Phường Tân Tạo A, Quận Bình Tân, TPHCM",89.0,2,2,2,20/03/2023,1850000000
305,22057779," Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM",68.0,2,1,4,20/03/2023,2600000000
306,22023887," Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng",80.0,2,2,1,20/03/2023,5000000000
307,22052319," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",127.0,3,2,2,20/03/2023,6900000000
308,22039779," Hoàng Diệu, Phường 6, Quận 4, TPHCM",72.0,2,1,2,20/03/2023,2750000000
309,21947135," Nguyễn Tuân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",64.0,2,2,1,20/03/2023,3650000000
310,21967428," Tạ Quang Bửu, Phường 7, Quận 8, TPHCM",51.0,1,1,4,20/03/2023,1600000000
311,22057842," Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM",68.0,2,2,4,20/03/2023,2499000000
312,22025693," Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng",62.0,2,2,4,20/03/2023,4000000000
313,22052073," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",99.0,2,2,2,20/03/2023,4500000000
314,22040100," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",99.0,2,1,2,20/03/2023,4800000000
315,22037043," Thống Nhất, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",67.0,2,2,4,20/03/2023,2500000000
316,21967563," Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, TPHCM",72.0,2,2,2,20/03/2023,1940000000
317,22068611," Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, TPHCM",72.0,2,2,2,20/03/2023,3649000000
318,21994409," Tân Thành, Phường Tây Thạnh, Quận Tân Phú, TPHCM",72.0,2,2,2,20/03/2023,1715000000
319,22026955," Bạch Đằng, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",51.0,2,2,4,20/03/2023,4500000000
320,22052069," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",135.0,3,2,2,20/03/2023,6900000000
321,22034899," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",53.0,2,2,2,20/03/2023,1750000000
322,21854231," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",52.0,1,1,4,20/03/2023,1600000000
323,21994405," Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, TPHCM",74.0,2,2,2,20/03/2023,1830000000
324,20684721," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",68.0,2,2,4,20/03/2023,2700000000
325,22026989," Võ Nguyên Giáp, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",60.0,2,2,4,20/03/2023,3999000000
326,22052065," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",127.0,3,2,2,20/03/2023,6900000000
327,22032195," Thống Nhất, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",48.0,2,2,4,20/03/2023,1500000000
328,20682545," Dương Thị Giang, Phường Tân Thới Nhất, Quận 12, TPHCM",74.0,2,2,4,20/03/2023,2100000000
329,22028684," Như Nguyệt, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",76.3,2,2,4,20/03/2023,4799000000
330,22052062," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",110.0,3,2,2,20/03/2023,5900000000
331,22030901," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",56.0,2,2,2,20/03/2023,1800000000
332,21854224," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",74.0,2,2,2,20/03/2023,2070000000
333,22053527," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",74.0,2,2,2,20/03/2023,2840000000
334,21994395," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",88.0,2,2,2,20/03/2023,3560000000
335,22034026," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",62.0,1,1,4,20/03/2023,3000000000
336,22052060," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",110.0,3,2,2,20/03/2023,6100000000
337,22061797," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",97.0,2,2,2,20/03/2023,7100000000
338,21881175," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",92.0,2,2,2,20/03/2023,6800000000
339,22027890," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",53.0,2,2,2,20/03/2023,1700000000
340,21623559," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",62.0,2,1,4,20/03/2023,1900000000
341,22033602," Phạm Văn Đồng, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",60.0,2,2,4,20/03/2023,4000000000
342,21911332," Đường số 9A, Xã Bình Hưng, Huyện Bình Chánh, TPHCM",76.0,3,2,4,20/03/2023,3500000000
343,22052053," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",110.0,3,2,2,20/03/2023,6500000000
344,22027885," Thống Nhất, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",51.0,2,2,4,20/03/2023,1600000000
345,22053517," Mai Chí Thọ, Phường Bình Khánh, Quận 2 (TP. Thủ Đức), TPHCM",68.0,2,2,4,20/03/2023,1950000000
346,20680329," Âu Cơ, Phường Tân Thành, Quận Tân Phú, TPHCM",80.0,3,2,2,20/03/2023,2650000000
347,22035605," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",82.0,2,1,4,20/03/2023,3699000000
348,22052047," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",121.0,3,2,2,20/03/2023,6900000000
349,22062842," Nguyễn Văn Cừ, Xã Bình Hưng, Huyện Bình Chánh, TPHCM",150.0,3,3,2,20/03/2023,4600000000
350,22053497," Đường số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",74.0,2,2,2,20/03/2023,2290000000
351,20680067," Tân Hương, Phường Tân Quý, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,1800000000
352,22052039," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",124.0,3,2,2,20/03/2023,6300000000
353,22026511," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",51.0,2,2,2,20/03/2023,1650000000
354,22053475," Thành Thái, Phường 14, Quận 10, TPHCM",74.0,2,2,4,20/03/2023,2600000000
355,21994058," Điện Biên Phủ, Phường 25, Quận Bình Thạnh, TPHCM",52.3,4,5,2,20/03/2023,1870000000
356,22052023," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",126.0,3,2,2,20/03/2023,9200000000
357,22062920," Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TPHCM",145.0,3,3,2,20/03/2023,6400000000
358,22053402," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",76.0,2,2,2,20/03/2023,2700000000
359,22052017," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",23.0,3,2,2,20/03/2023,8800000000
360,22062956," Hậu Giang, Phường 11, Quận 6, TPHCM",97.0,2,2,2,20/03/2023,4500000000
361,22026514," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",56.0,2,2,2,20/03/2023,1850000000
362,21926369," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",105.0,3,2,2,20/03/2023,3250000000
363,22053387," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",104.0,2,2,2,20/03/2023,2500000000
364,21993574," Tạ Quang Bửu, Phường 7, Quận 8, TPHCM",72.0,2,2,2,20/03/2023,1505000000
365,22052013," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",123.0,3,2,2,20/03/2023,9100000000
366,22026509," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",51.0,2,2,2,20/03/2023,1690000000
367,21926316," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",73.0,2,2,4,20/03/2023,2100000000
368,22053350," Ngô Tất Tố, Phường 21, Quận Bình Thạnh, TPHCM",114.0,2,2,2,20/03/2023,2780000000
369,21993150," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",73.6,2,2,2,20/03/2023,2210000000
371,21924640," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",62.0,2,1,4,20/03/2023,1870000000
372,22053332," Song Hành, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",81.0,2,2,2,20/03/2023,2900000000
373,21993126," Hồng Lạc, Phường 10, Quận Tân Bình, TPHCM",70.0,2,2,2,20/03/2023,1950000000
374,21902850," Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, TPHCM",57.0,2,1,0,20/03/2023,2350000000
375,22052005," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",124.0,3,2,2,20/03/2023,9800000000
376,22026497," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",53.0,2,2,2,20/03/2023,1700000000
377,22053324," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",72.0,2,2,2,20/03/2023,2100000000
378,21993122," Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TPHCM",65.0,2,2,2,20/03/2023,1565000000
379,22052001," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",89.0,2,2,2,20/03/2023,6100000000
380,22018438," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",51.0,2,2,2,20/03/2023,1650000000
381,22053313," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",87.0,2,2,2,20/03/2023,3800000000
382,21993084," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",63.3,2,2,2,20/03/2023,1935000000
383,22051995," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",80.0,2,2,2,20/03/2023,6100000000
384,22013151," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",50.0,2,2,2,20/03/2023,1650000000
385,21921774," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",73.0,2,2,4,20/03/2023,1970000000
386,22053301," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",72.0,2,2,2,20/03/2023,2850000000
387,22018447," Nguyên Hồng, Phường 1, Quận Gò Vấp, TPHCM",79.0,2,2,0,20/03/2023,4099000000
388,21993045," Nguyễn Văn Luông, Phường 12, Quận 6, TPHCM",56.0,1,1,2,20/03/2023,1680000000
389,20678478," Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, TPHCM",46.0,1,1,4,20/03/2023,1350000000
390,22051632," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",80.0,2,2,2,20/03/2023,6850000000
391,21961829," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",57.0,3,2,2,20/03/2023,2100000000
392,21921727," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",116.0,3,2,2,20/03/2023,3050000000
393,21994870," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",92.0,3,2,2,20/03/2023,2585000000
394,20677940," Thoại Ngọc Hầu, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",60.0,2,2,4,20/03/2023,1670000000
395,22050417," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",123.0,3,2,2,20/03/2023,8850000000
396,21897234," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",106.0,3,2,4,20/03/2023,2600000000
397,21994492," Nguyễn Sơn, Phường Phú Thạnh, Quận Tân Phú, TPHCM",62.0,2,1,2,20/03/2023,1375000000
398,21928953," Đường số 9A, Xã Bình Hưng, Huyện Bình Chánh, TPHCM",65.0,2,2,4,20/03/2023,3300000000
399,22050413," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",109.0,3,2,2,20/03/2023,6950000000
400,21896390," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",53.0,2,2,2,20/03/2023,1670000000
401,22050405," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",99.0,2,2,2,20/03/2023,6350000000
402,21853755," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",51.0,2,2,2,20/03/2023,1730000000
403,20673287," Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",80.0,2,2,2,20/03/2023,2100000000
404,22050402," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",80.0,2,2,2,20/03/2023,6450000000
405,21994363," Bến Vân Đồn, Phường 6, Quận 4, TPHCM",74.0,2,2,2,20/03/2023,2520000000
406,20672902," Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",64.0,2,2,4,20/03/2023,2400000000
407,22050268," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",80.0,2,2,2,20/03/2023,5900000000
408,22042729," Thống Nhất, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",48.0,2,2,4,20/03/2023,1500000000
409,22050265," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",80.0,2,2,2,20/03/2023,5950000000
410,21912963," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",67.0,2,2,0,20/03/2023,4250000000
411,22042731," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",56.0,2,2,2,20/03/2023,1800000000
412,21724695," Nguyên Hồng, Phường 1, Quận Gò Vấp, TPHCM",75.0,2,2,2,20/03/2023,3600000000
413,22050264," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",89.0,2,2,2,20/03/2023,6250000000
414,21638000," Nguyên Hồng, Phường 11, Quận Gò Vấp, TPHCM",75.0,2,2,2,20/03/2023,3550000000
415,21994344," Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TPHCM",65.0,2,2,2,20/03/2023,1515000000
416,22050262," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",125.0,3,2,2,20/03/2023,9100000000
417,22042705," Phạm Hữu Lầu, Phường Dĩ An, Thành Phố Dĩ An, Bình Dương",56.0,2,2,2,20/03/2023,1420000000
418,21994316," Trương Quốc Dung, Phường 8, Quận Phú Nhuận, TPHCM",75.0,2,2,2,20/03/2023,2650000000
